id,name,city,review
5234,Hotel5234,City5234,523.4
5235,Hotel5235,City5235,523.5
5236,Hotel5236,City5236,523.6
5237,Hotel5237,City5237,523.7
5238,Hotel5238,City5238,523.8
5239,Hotel5239,City5239,523.9
5240,Hotel5240,City5240,524.0
5241,Hotel5241,City5241,524.1
5242,Hotel5242,City5242,524.2
5243,Hotel5243,City5243,524.3
5244,Hotel5244,City5244,524.4
5245,Hotel5245,City5245,524.5
5246,Hotel5246,City5246,524.6
5247,Hotel5247,City5247,524.7
5248,Hotel5248,City5248,524.8
5249,Hotel5249,City5249,524.9
5250,Hotel5250,City5250,525.0
5251,Hotel5251,City5251,525.1
5252,Hotel5252,City5252,525.2
5253,Hotel5253,City5253,525.3
5254,Hotel5254,City5254,525.4
5255,Hotel5255,City5255,525.5
5256,Hotel5256,City5256,525.6
5257,Hotel5257,City5257,525.7
5258,Hotel5258,City5258,525.8
5259,Hotel5259,City5259,525.9
5260,Hotel5260,City5260,526.0
5261,Hotel5261,City5261,526.1
5262,Hotel5262,City5262,526.2
5263,Hotel5263,City5263,526.3
5264,Hotel5264,City5264,526.4
5265,Hotel5265,City5265,526.5
5266,Hotel5266,City5266,526.6
5267,Hotel5267,City5267,526.7
5268,Hotel5268,City5268,526.8
5269,Hotel5269,City5269,526.9
5270,Hotel5270,City5270,527.0
5271,Hotel5271,City5271,527.1
5272,Hotel5272,City5272,527.2
5273,Hotel5273,City5273,527.3
5274,Hotel5274,City5274,527.4
5275,Hotel5275,City5275,527.5
5276,Hotel5276,City5276,527.6
5277,Hotel5277,City5277,527.7
5278,Hotel5278,City5278,527.8
5279,Hotel5279,City5279,527.9
5280,Hotel5280,City5280,528.0
5281,Hotel5281,City5281,528.1
5282,Hotel5282,City5282,528.2
5283,Hotel5283,City5283,528.3
5284,Hotel5284,City5284,528.4
5285,Hotel5285,City5285,528.5
5286,Hotel5286,City5286,528.6
5287,Hotel5287,City5287,528.7
5288,Hotel5288,City5288,528.8
5289,Hotel5289,City5289,528.9
5290,Hotel5290,City5290,529.0
5291,Hotel5291,City5291,529.1
5292,Hotel5292,City5292,529.2
5293,Hotel5293,City5293,529.3
5294,Hotel5294,City5294,529.4
5295,Hotel5295,City5295,529.5
5296,Hotel5296,City5296,529.6
5297,Hotel5297,City5297,529.7
5298,Hotel5298,City5298,529.8
5299,Hotel5299,City5299,529.9
5300,Hotel5300,City5300,530.0
5301,Hotel5301,City5301,530.1
5302,Hotel5302,City5302,530.2
5303,Hotel5303,City5303,530.3
5304,Hotel5304,City5304,530.4
5305,Hotel5305,City5305,530.5
5306,Hotel5306,City5306,530.6
5307,Hotel5307,City5307,530.7
5308,Hotel5308,City5308,530.8
5309,Hotel5309,City5309,530.9
5310,Hotel5310,City5310,531.0
5311,Hotel5311,City5311,531.1
5312,Hotel5312,City5312,531.2
5313,Hotel5313,City5313,531.3
5314,Hotel5314,City5314,531.4
5315,Hotel5315,City5315,531.5
5316,Hotel5316,City5316,531.6
5317,Hotel5317,City5317,531.7
5318,Hotel5318,City5318,531.8
5319,Hotel5319,City5319,531.9
5320,Hotel5320,City5320,532.0
5321,Hotel5321,City5321,532.1
5322,Hotel5322,City5322,532.2
5323,Hotel5323,City5323,532.3
5324,Hotel5324,City5324,532.4
5325,Hotel5325,City5325,532.5
5326,Hotel5326,City5326,532.6
5327,Hotel5327,City5327,532.7
5328,Hotel5328,City5328,532.8
5329,Hotel5329,City5329,532.9
5330,Hotel5330,City5330,533.0
5331,Hotel5331,City5331,533.1
5332,Hotel5332,City5332,533.2
5333,Hotel5333,City5333,533.3
5334,Hotel5334,City5334,533.4
5335,Hotel5335,City5335,533.5
5336,Hotel5336,City5336,533.6
5337,Hotel5337,City5337,533.7
5338,Hotel5338,City5338,533.8
5339,Hotel5339,City5339,533.9
5340,Hotel5340,City5340,534.0
5341,Hotel5341,City5341,534.1
5342,Hotel5342,City5342,534.2
5343,Hotel5343,City5343,534.3
5344,Hotel5344,City5344,534.4
5345,Hotel5345,City5345,534.5
5346,Hotel5346,City5346,534.6
5347,Hotel5347,City5347,534.7
5348,Hotel5348,City5348,534.8
5349,Hotel5349,City5349,534.9
5350,Hotel5350,City5350,535.0
5351,Hotel5351,City5351,535.1
5352,Hotel5352,City5352,535.2
5353,Hotel5353,City5353,535.3
5354,Hotel5354,City5354,535.4
5355,Hotel5355,City5355,535.5
5356,Hotel5356,City5356,535.6
5357,Hotel5357,City5357,535.7
5358,Hotel5358,City5358,535.8
5359,Hotel5359,City5359,535.9
5360,Hotel5360,City5360,536.0
5361,Hotel5361,City5361,536.1
5362,Hotel5362,City5362,536.2
5363,Hotel5363,City5363,536.3
5364,Hotel5364,City5364,536.4
5365,Hotel5365,City5365,536.5
5366,Hotel5366,City5366,536.6
5367,Hotel5367,City5367,536.7
5368,Hotel5368,City5368,536.8
5369,Hotel5369,City5369,536.9
5370,Hotel5370,City5370,537.0
5371,Hotel5371,City5371,537.1
5372,Hotel5372,City5372,537.2
5373,Hotel5373,City5373,537.3
5374,Hotel5374,City5374,537.4
5375,Hotel5375,City5375,537.5
5376,Hotel5376,City5376,537.6
5377,Hotel5377,City5377,537.7
5378,Hotel5378,City5378,537.8
5379,Hotel5379,City5379,537.9
5380,Hotel5380,City5380,538.0
5381,Hotel5381,City5381,538.1
5382,Hotel5382,City5382,538.2
5383,Hotel5383,City5383,538.3
5384,Hotel5384,City5384,538.4
5385,Hotel5385,City5385,538.5
5386,Hotel5386,City5386,538.6
5387,Hotel5387,City5387,538.7
5388,Hotel5388,City5388,538.8
5389,Hotel5389,City5389,538.9
5390,Hotel5390,City5390,539.0
5391,Hotel5391,City5391,539.1
5392,Hotel5392,City5392,539.2
5393,Hotel5393,City5393,539.3
5394,Hotel5394,City5394,539.4
5395,Hotel5395,City5395,539.5
5396,Hotel5396,City5396,539.6
5397,Hotel5397,City5397,539.7
5398,Hotel5398,City5398,539.8
5399,Hotel5399,City5399,539.9
5400,Hotel5400,City5400,540.0
5401,Hotel5401,City5401,540.1
5402,Hotel5402,City5402,540.2
5403,Hotel5403,City5403,540.3
5404,Hotel5404,City5404,540.4
5405,Hotel5405,City5405,540.5
5406,Hotel5406,City5406,540.6
5407,Hotel5407,City5407,540.7
5408,Hotel5408,City5408,540.8
5409,Hotel5409,City5409,540.9
5410,Hotel5410,City5410,541.0
5411,Hotel5411,City5411,541.1
5412,Hotel5412,City5412,541.2
5413,Hotel5413,City5413,541.3
5414,Hotel5414,City5414,541.4
5415,Hotel5415,City5415,541.5
5416,Hotel5416,City5416,541.6
5417,Hotel5417,City5417,541.7
5418,Hotel5418,City5418,541.8
5419,Hotel5419,City5419,541.9
5420,Hotel5420,City5420,542.0
5421,Hotel5421,City5421,542.1
5422,Hotel5422,City5422,542.2
5423,Hotel5423,City5423,542.3
5424,Hotel5424,City5424,542.4
5425,Hotel5425,City5425,542.5
5426,Hotel5426,City5426,542.6
5427,Hotel5427,City5427,542.7
5428,Hotel5428,City5428,542.8
5429,Hotel5429,City5429,542.9
5430,Hotel5430,City5430,543.0
5431,Hotel5431,City5431,543.1
5432,Hotel5432,City5432,543.2
5433,Hotel5433,City5433,543.3
5434,Hotel5434,City5434,543.4
5435,Hotel5435,City5435,543.5
5436,Hotel5436,City5436,543.6
5437,Hotel5437,City5437,543.7
5438,Hotel5438,City5438,543.8
5439,Hotel5439,City5439,543.9
5440,Hotel5440,City5440,544.0
5441,Hotel5441,City5441,544.1
5442,Hotel5442,City5442,544.2
5443,Hotel5443,City5443,544.3
5444,Hotel5444,City5444,544.4
5445,Hotel5445,City5445,544.5
5446,Hotel5446,City5446,544.6
5447,Hotel5447,City5447,544.7
5448,Hotel5448,City5448,544.8
5449,Hotel5449,City5449,544.9
5450,Hotel5450,City5450,545.0
5451,Hotel5451,City5451,545.1
5452,Hotel5452,City5452,545.2
5453,Hotel5453,City5453,545.3
5454,Hotel5454,City5454,545.4
5455,Hotel5455,City5455,545.5
5456,Hotel5456,City5456,545.6
5457,Hotel5457,City5457,545.7
5458,Hotel5458,City5458,545.8
5459,Hotel5459,City5459,545.9
5460,Hotel5460,City5460,546.0
5461,Hotel5461,City5461,546.1
5462,Hotel5462,City5462,546.2
5463,Hotel5463,City5463,546.3
5464,Hotel5464,City5464,546.4
5465,Hotel5465,City5465,546.5
5466,Hotel5466,City5466,546.6
5467,Hotel5467,City5467,546.7
5468,Hotel5468,City5468,546.8
5469,Hotel5469,City5469,546.9
5470,Hotel5470,City5470,547.0
5471,Hotel5471,City5471,547.1
5472,Hotel5472,City5472,547.2
5473,Hotel5473,City5473,547.3
5474,Hotel5474,City5474,547.4
5475,Hotel5475,City5475,547.5
5476,Hotel5476,City5476,547.6
5477,Hotel5477,City5477,547.7
5478,Hotel5478,City5478,547.8
5479,Hotel5479,City5479,547.9
5480,Hotel5480,City5480,548.0
5481,Hotel5481,City5481,548.1
5482,Hotel5482,City5482,548.2
5483,Hotel5483,City5483,548.3
5484,Hotel5484,City5484,548.4
5485,Hotel5485,City5485,548.5
5486,Hotel5486,City5486,548.6
5487,Hotel5487,City5487,548.7
5488,Hotel5488,City5488,548.8
5489,Hotel5489,City5489,548.9
5490,Hotel5490,City5490,549.0
5491,Hotel5491,City5491,549.1
5492,Hotel5492,City5492,549.2
5493,Hotel5493,City5493,549.3
5494,Hotel5494,City5494,549.4
5495,Hotel5495,City5495,549.5
5496,Hotel5496,City5496,549.6
5497,Hotel5497,City5497,549.7
5498,Hotel5498,City5498,549.8
5499,Hotel5499,City5499,549.9
5500,Hotel5500,City5500,550.0
5501,Hotel5501,City5501,550.1
5502,Hotel5502,City5502,550.2
5503,Hotel5503,City5503,550.3
5504,Hotel5504,City5504,550.4
5505,Hotel5505,City5505,550.5
5506,Hotel5506,City5506,550.6
5507,Hotel5507,City5507,550.7
5508,Hotel5508,City5508,550.8
5509,Hotel5509,City5509,550.9
5510,Hotel5510,City5510,551.0
5511,Hotel5511,City5511,551.1
5512,Hotel5512,City5512,551.2
5513,Hotel5513,City5513,551.3
5514,Hotel5514,City5514,551.4
5515,Hotel5515,City5515,551.5
5516,Hotel5516,City5516,551.6
5517,Hotel5517,City5517,551.7
5518,Hotel5518,City5518,551.8
5519,Hotel5519,City5519,551.9
5520,Hotel5520,City5520,552.0
5521,Hotel5521,City5521,552.1
5522,Hotel5522,City5522,552.2
5523,Hotel5523,City5523,552.3
5524,Hotel5524,City5524,552.4
5525,Hotel5525,City5525,552.5
5526,Hotel5526,City5526,552.6
5527,Hotel5527,City5527,552.7
5528,Hotel5528,City5528,552.8
5529,Hotel5529,City5529,552.9
5530,Hotel5530,City5530,553.0
5531,Hotel5531,City5531,553.1
5532,Hotel5532,City5532,553.2
5533,Hotel5533,City5533,553.3
5534,Hotel5534,City5534,553.4
5535,Hotel5535,City5535,553.5
5536,Hotel5536,City5536,553.6
5537,Hotel5537,City5537,553.7
5538,Hotel5538,City5538,553.8
5539,Hotel5539,City5539,553.9
5540,Hotel5540,City5540,554.0
5541,Hotel5541,City5541,554.1
5542,Hotel5542,City5542,554.2
5543,Hotel5543,City5543,554.3
5544,Hotel5544,City5544,554.4
5545,Hotel5545,City5545,554.5
5546,Hotel5546,City5546,554.6
5547,Hotel5547,City5547,554.7
5548,Hotel5548,City5548,554.8
5549,Hotel5549,City5549,554.9
5550,Hotel5550,City5550,555.0
5551,Hotel5551,City5551,555.1
5552,Hotel5552,City5552,555.2
5553,Hotel5553,City5553,555.3
5554,Hotel5554,City5554,555.4
5555,Hotel5555,City5555,555.5
5556,Hotel5556,City5556,555.6
5557,Hotel5557,City5557,555.7
5558,Hotel5558,City5558,555.8
5559,Hotel5559,City5559,555.9
5560,Hotel5560,City5560,556.0
5561,Hotel5561,City5561,556.1
5562,Hotel5562,City5562,556.2
5563,Hotel5563,City5563,556.3
5564,Hotel5564,City5564,556.4
5565,Hotel5565,City5565,556.5
5566,Hotel5566,City5566,556.6
5567,Hotel5567,City5567,556.7
5568,Hotel5568,City5568,556.8
5569,Hotel5569,City5569,556.9
5570,Hotel5570,City5570,557.0
5571,Hotel5571,City5571,557.1
5572,Hotel5572,City5572,557.2
5573,Hotel5573,City5573,557.3
5574,Hotel5574,City5574,557.4
5575,Hotel5575,City5575,557.5
5576,Hotel5576,City5576,557.6
5577,Hotel5577,City5577,557.7
5578,Hotel5578,City5578,557.8
5579,Hotel5579,City5579,557.9
5580,Hotel5580,City5580,558.0
5581,Hotel5581,City5581,558.1
5582,Hotel5582,City5582,558.2
5583,Hotel5583,City5583,558.3
5584,Hotel5584,City5584,558.4
5585,Hotel5585,City5585,558.5
5586,Hotel5586,City5586,558.6
5587,Hotel5587,City5587,558.7
5588,Hotel5588,City5588,558.8
5589,Hotel5589,City5589,558.9
5590,Hotel5590,City5590,559.0
5591,Hotel5591,City5591,559.1
5592,Hotel5592,City5592,559.2
5593,Hotel5593,City5593,559.3
5594,Hotel5594,City5594,559.4
5595,Hotel5595,City5595,559.5
5596,Hotel5596,City5596,559.6
5597,Hotel5597,City5597,559.7
5598,Hotel5598,City5598,559.8
5599,Hotel5599,City5599,559.9
5600,Hotel5600,City5600,560.0
5601,Hotel5601,City5601,560.1
5602,Hotel5602,City5602,560.2
5603,Hotel5603,City5603,560.3
5604,Hotel5604,City5604,560.4
5605,Hotel5605,City5605,560.5
5606,Hotel5606,City5606,560.6
5607,Hotel5607,City5607,560.7
5608,Hotel5608,City5608,560.8
5609,Hotel5609,City5609,560.9
5610,Hotel5610,City5610,561.0
5611,Hotel5611,City5611,561.1
5612,Hotel5612,City5612,561.2
5613,Hotel5613,City5613,561.3
5614,Hotel5614,City5614,561.4
5615,Hotel5615,City5615,561.5
5616,Hotel5616,City5616,561.6
5617,Hotel5617,City5617,561.7
5618,Hotel5618,City5618,561.8
5619,Hotel5619,City5619,561.9
5620,Hotel5620,City5620,562.0
5621,Hotel5621,City5621,562.1
5622,Hotel5622,City5622,562.2
5623,Hotel5623,City5623,562.3
5624,Hotel5624,City5624,562.4
5625,Hotel5625,City5625,562.5
5626,Hotel5626,City5626,562.6
5627,Hotel5627,City5627,562.7
5628,Hotel5628,City5628,562.8
5629,Hotel5629,City5629,562.9
5630,Hotel5630,City5630,563.0
5631,Hotel5631,City5631,563.1
5632,Hotel5632,City5632,563.2
5633,Hotel5633,City5633,563.3
5634,Hotel5634,City5634,563.4
5635,Hotel5635,City5635,563.5
5636,Hotel5636,City5636,563.6
5637,Hotel5637,City5637,563.7
5638,Hotel5638,City5638,563.8
5639,Hotel5639,City5639,563.9
5640,Hotel5640,City5640,564.0
5641,Hotel5641,City5641,564.1
5642,Hotel5642,City5642,564.2
5643,Hotel5643,City5643,564.3
5644,Hotel5644,City5644,564.4
5645,Hotel5645,City5645,564.5
5646,Hotel5646,City5646,564.6
5647,Hotel5647,City5647,564.7
5648,Hotel5648,City5648,564.8
5649,Hotel5649,City5649,564.9
5650,Hotel5650,City5650,565.0
5651,Hotel5651,City5651,565.1
5652,Hotel5652,City5652,565.2
5653,Hotel5653,City5653,565.3
5654,Hotel5654,City5654,565.4
5655,Hotel5655,City5655,565.5
5656,Hotel5656,City5656,565.6
5657,Hotel5657,City5657,565.7
5658,Hotel5658,City5658,565.8
5659,Hotel5659,City5659,565.9
5660,Hotel5660,City5660,566.0
5661,Hotel5661,City5661,566.1
5662,Hotel5662,City5662,566.2
5663,Hotel5663,City5663,566.3
5664,Hotel5664,City5664,566.4
5665,Hotel5665,City5665,566.5
5666,Hotel5666,City5666,566.6
5667,Hotel5667,City5667,566.7
5668,Hotel5668,City5668,566.8
5669,Hotel5669,City5669,566.9
5670,Hotel5670,City5670,567.0
5671,Hotel5671,City5671,567.1
5672,Hotel5672,City5672,567.2
5673,Hotel5673,City5673,567.3
5674,Hotel5674,City5674,567.4
5675,Hotel5675,City5675,567.5
5676,Hotel5676,City5676,567.6
5677,Hotel5677,City5677,567.7
5678,Hotel5678,City5678,567.8
5679,Hotel5679,City5679,567.9
5680,Hotel5680,City5680,568.0
5681,Hotel5681,City5681,568.1
5682,Hotel5682,City5682,568.2
5683,Hotel5683,City5683,568.3
5684,Hotel5684,City5684,568.4
5685,Hotel5685,City5685,568.5
5686,Hotel5686,City5686,568.6
5687,Hotel5687,City5687,568.7
5688,Hotel5688,City5688,568.8
5689,Hotel5689,City5689,568.9
5690,Hotel5690,City5690,569.0
5691,Hotel5691,City5691,569.1
5692,Hotel5692,City5692,569.2
5693,Hotel5693,City5693,569.3
5694,Hotel5694,City5694,569.4
5695,Hotel5695,City5695,569.5
5696,Hotel5696,City5696,569.6
5697,Hotel5697,City5697,569.7
5698,Hotel5698,City5698,569.8
5699,Hotel5699,City5699,569.9
5700,Hotel5700,City5700,570.0
5701,Hotel5701,City5701,570.1
5702,Hotel5702,City5702,570.2
5703,Hotel5703,City5703,570.3
5704,Hotel5704,City5704,570.4
5705,Hotel5705,City5705,570.5
5706,Hotel5706,City5706,570.6
5707,Hotel5707,City5707,570.7
5708,Hotel5708,City5708,570.8
5709,Hotel5709,City5709,570.9
5710,Hotel5710,City5710,571.0
5711,Hotel5711,City5711,571.1
5712,Hotel5712,City5712,571.2
5713,Hotel5713,City5713,571.3
5714,Hotel5714,City5714,571.4
5715,Hotel5715,City5715,571.5
5716,Hotel5716,City5716,571.6
5717,Hotel5717,City5717,571.7
5718,Hotel5718,City5718,571.8
5719,Hotel5719,City5719,571.9
5720,Hotel5720,City5720,572.0
5721,Hotel5721,City5721,572.1
5722,Hotel5722,City5722,572.2
5723,Hotel5723,City5723,572.3
5724,Hotel5724,City5724,572.4
5725,Hotel5725,City5725,572.5
5726,Hotel5726,City5726,572.6
5727,Hotel5727,City5727,572.7
5728,Hotel5728,City5728,572.8
5729,Hotel5729,City5729,572.9
5730,Hotel5730,City5730,573.0
5731,Hotel5731,City5731,573.1
5732,Hotel5732,City5732,573.2
5733,Hotel5733,City5733,573.3
5734,Hotel5734,City5734,573.4
5735,Hotel5735,City5735,573.5
5736,Hotel5736,City5736,573.6
5737,Hotel5737,City5737,573.7
5738,Hotel5738,City5738,573.8
5739,Hotel5739,City5739,573.9
5740,Hotel5740,City5740,574.0
5741,Hotel5741,City5741,574.1
5742,Hotel5742,City5742,574.2
5743,Hotel5743,City5743,574.3
5744,Hotel5744,City5744,574.4
5745,Hotel5745,City5745,574.5
5746,Hotel5746,City5746,574.6
5747,Hotel5747,City5747,574.7
5748,Hotel5748,City5748,574.8
5749,Hotel5749,City5749,574.9
5750,Hotel5750,City5750,575.0
5751,Hotel5751,City5751,575.1
5752,Hotel5752,City5752,575.2
5753,Hotel5753,City5753,575.3
5754,Hotel5754,City5754,575.4
5755,Hotel5755,City5755,575.5
5756,Hotel5756,City5756,575.6
5757,Hotel5757,City5757,575.7
5758,Hotel5758,City5758,575.8
5759,Hotel5759,City5759,575.9
5760,Hotel5760,City5760,576.0
5761,Hotel5761,City5761,576.1
5762,Hotel5762,City5762,576.2
5763,Hotel5763,City5763,576.3
5764,Hotel5764,City5764,576.4
5765,Hotel5765,City5765,576.5
5766,Hotel5766,City5766,576.6
5767,Hotel5767,City5767,576.7
5768,Hotel5768,City5768,576.8
5769,Hotel5769,City5769,576.9
5770,Hotel5770,City5770,577.0
5771,Hotel5771,City5771,577.1
5772,Hotel5772,City5772,577.2
5773,Hotel5773,City5773,577.3
5774,Hotel5774,City5774,577.4
5775,Hotel5775,City5775,577.5
5776,Hotel5776,City5776,577.6
5777,Hotel5777,City5777,577.7
5778,Hotel5778,City5778,577.8
5779,Hotel5779,City5779,577.9
5780,Hotel5780,City5780,578.0
5781,Hotel5781,City5781,578.1
5782,Hotel5782,City5782,578.2
5783,Hotel5783,City5783,578.3
5784,Hotel5784,City5784,578.4
5785,Hotel5785,City5785,578.5
5786,Hotel5786,City5786,578.6
5787,Hotel5787,City5787,578.7
5788,Hotel5788,City5788,578.8
5789,Hotel5789,City5789,578.9
5790,Hotel5790,City5790,579.0
5791,Hotel5791,City5791,579.1
5792,Hotel5792,City5792,579.2
5793,Hotel5793,City5793,579.3
5794,Hotel5794,City5794,579.4
5795,Hotel5795,City5795,579.5
5796,Hotel5796,City5796,579.6
5797,Hotel5797,City5797,579.7
5798,Hotel5798,City5798,579.8
5799,Hotel5799,City5799,579.9
5800,Hotel5800,City5800,580.0
5801,Hotel5801,City5801,580.1
5802,Hotel5802,City5802,580.2
5803,Hotel5803,City5803,580.3
5804,Hotel5804,City5804,580.4
5805,Hotel5805,City5805,580.5
5806,Hotel5806,City5806,580.6
5807,Hotel5807,City5807,580.7
5808,Hotel5808,City5808,580.8
5809,Hotel5809,City5809,580.9
5810,Hotel5810,City5810,581.0
5811,Hotel5811,City5811,581.1
5812,Hotel5812,City5812,581.2
5813,Hotel5813,City5813,581.3
5814,Hotel5814,City5814,581.4
5815,Hotel5815,City5815,581.5
5816,Hotel5816,City5816,581.6
5817,Hotel5817,City5817,581.7
5818,Hotel5818,City5818,581.8
5819,Hotel5819,City5819,581.9
5820,Hotel5820,City5820,582.0
5821,Hotel5821,City5821,582.1
5822,Hotel5822,City5822,582.2
5823,Hotel5823,City5823,582.3
5824,Hotel5824,City5824,582.4
5825,Hotel5825,City5825,582.5
5826,Hotel5826,City5826,582.6
5827,Hotel5827,City5827,582.7
5828,Hotel5828,City5828,582.8
5829,Hotel5829,City5829,582.9
5830,Hotel5830,City5830,583.0
5831,Hotel5831,City5831,583.1
5832,Hotel5832,City5832,583.2
5833,Hotel5833,City5833,583.3
5834,Hotel5834,City5834,583.4
5835,Hotel5835,City5835,583.5
5836,Hotel5836,City5836,583.6
5837,Hotel5837,City5837,583.7
5838,Hotel5838,City5838,583.8
5839,Hotel5839,City5839,583.9
5840,Hotel5840,City5840,584.0
5841,Hotel5841,City5841,584.1
5842,Hotel5842,City5842,584.2
5843,Hotel5843,City5843,584.3
5844,Hotel5844,City5844,584.4
5845,Hotel5845,City5845,584.5
5846,Hotel5846,City5846,584.6
5847,Hotel5847,City5847,584.7
5848,Hotel5848,City5848,584.8
5849,Hotel5849,City5849,584.9
5850,Hotel5850,City5850,585.0
5851,Hotel5851,City5851,585.1
5852,Hotel5852,City5852,585.2
5853,Hotel5853,City5853,585.3
5854,Hotel5854,City5854,585.4
5855,Hotel5855,City5855,585.5
5856,Hotel5856,City5856,585.6
5857,Hotel5857,City5857,585.7
5858,Hotel5858,City5858,585.8
5859,Hotel5859,City5859,585.9
5860,Hotel5860,City5860,586.0
5861,Hotel5861,City5861,586.1
5862,Hotel5862,City5862,586.2
5863,Hotel5863,City5863,586.3
5864,Hotel5864,City5864,586.4
5865,Hotel5865,City5865,586.5
5866,Hotel5866,City5866,586.6
5867,Hotel5867,City5867,586.7
5868,Hotel5868,City5868,586.8
5869,Hotel5869,City5869,586.9
5870,Hotel5870,City5870,587.0
5871,Hotel5871,City5871,587.1
5872,Hotel5872,City5872,587.2
5873,Hotel5873,City5873,587.3
5874,Hotel5874,City5874,587.4
5875,Hotel5875,City5875,587.5
5876,Hotel5876,City5876,587.6
5877,Hotel5877,City5877,587.7
5878,Hotel5878,City5878,587.8
5879,Hotel5879,City5879,587.9
5880,Hotel5880,City5880,588.0
5881,Hotel5881,City5881,588.1
5882,Hotel5882,City5882,588.2
5883,Hotel5883,City5883,588.3
5884,Hotel5884,City5884,588.4
5885,Hotel5885,City5885,588.5
5886,Hotel5886,City5886,588.6
5887,Hotel5887,City5887,588.7
5888,Hotel5888,City5888,588.8
5889,Hotel5889,City5889,588.9
5890,Hotel5890,City5890,589.0
5891,Hotel5891,City5891,589.1
5892,Hotel5892,City5892,589.2
5893,Hotel5893,City5893,589.3
5894,Hotel5894,City5894,589.4
5895,Hotel5895,City5895,589.5
5896,Hotel5896,City5896,589.6
5897,Hotel5897,City5897,589.7
5898,Hotel5898,City5898,589.8
5899,Hotel5899,City5899,589.9
5900,Hotel5900,City5900,590.0
5901,Hotel5901,City5901,590.1
5902,Hotel5902,City5902,590.2
5903,Hotel5903,City5903,590.3
5904,Hotel5904,City5904,590.4
5905,Hotel5905,City5905,590.5
5906,Hotel5906,City5906,590.6
5907,Hotel5907,City5907,590.7
5908,Hotel5908,City5908,590.8
5909,Hotel5909,City5909,590.9
5910,Hotel5910,City5910,591.0
5911,Hotel5911,City5911,591.1
5912,Hotel5912,City5912,591.2
5913,Hotel5913,City5913,591.3
5914,Hotel5914,City5914,591.4
5915,Hotel5915,City5915,591.5
5916,Hotel5916,City5916,591.6
5917,Hotel5917,City5917,591.7
5918,Hotel5918,City5918,591.8
5919,Hotel5919,City5919,591.9
5920,Hotel5920,City5920,592.0
5921,Hotel5921,City5921,592.1
5922,Hotel5922,City5922,592.2
5923,Hotel5923,City5923,592.3
5924,Hotel5924,City5924,592.4
5925,Hotel5925,City5925,592.5
5926,Hotel5926,City5926,592.6
5927,Hotel5927,City5927,592.7
5928,Hotel5928,City5928,592.8
5929,Hotel5929,City5929,592.9
5930,Hotel5930,City5930,593.0
5931,Hotel5931,City5931,593.1
5932,Hotel5932,City5932,593.2
5933,Hotel5933,City5933,593.3
5934,Hotel5934,City5934,593.4
5935,Hotel5935,City5935,593.5
5936,Hotel5936,City5936,593.6
5937,Hotel5937,City5937,593.7
5938,Hotel5938,City5938,593.8
5939,Hotel5939,City5939,593.9
5940,Hotel5940,City5940,594.0
5941,Hotel5941,City5941,594.1
5942,Hotel5942,City5942,594.2
5943,Hotel5943,City5943,594.3
5944,Hotel5944,City5944,594.4
5945,Hotel5945,City5945,594.5
5946,Hotel5946,City5946,594.6
5947,Hotel5947,City5947,594.7
5948,Hotel5948,City5948,594.8
5949,Hotel5949,City5949,594.9
5950,Hotel5950,City5950,595.0
5951,Hotel5951,City5951,595.1
5952,Hotel5952,City5952,595.2
5953,Hotel5953,City5953,595.3
5954,Hotel5954,City5954,595.4
5955,Hotel5955,City5955,595.5
5956,Hotel5956,City5956,595.6
5957,Hotel5957,City5957,595.7
5958,Hotel5958,City5958,595.8
5959,Hotel5959,City5959,595.9
5960,Hotel5960,City5960,596.0
5961,Hotel5961,City5961,596.1
5962,Hotel5962,City5962,596.2
5963,Hotel5963,City5963,596.3
5964,Hotel5964,City5964,596.4
5965,Hotel5965,City5965,596.5
5966,Hotel5966,City5966,596.6
5967,Hotel5967,City5967,596.7
5968,Hotel5968,City5968,596.8
5969,Hotel5969,City5969,596.9
5970,Hotel5970,City5970,597.0
5971,Hotel5971,City5971,597.1
5972,Hotel5972,City5972,597.2
5973,Hotel5973,City5973,597.3
5974,Hotel5974,City5974,597.4
5975,Hotel5975,City5975,597.5
5976,Hotel5976,City5976,597.6
5977,Hotel5977,City5977,597.7
5978,Hotel5978,City5978,597.8
5979,Hotel5979,City5979,597.9
5980,Hotel5980,City5980,598.0
5981,Hotel5981,City5981,598.1
5982,Hotel5982,City5982,598.2
5983,Hotel5983,City5983,598.3
5984,Hotel5984,City5984,598.4
5985,Hotel5985,City5985,598.5
5986,Hotel5986,City5986,598.6
5987,Hotel5987,City5987,598.7
5988,Hotel5988,City5988,598.8
5989,Hotel5989,City5989,598.9
5990,Hotel5990,City5990,599.0
5991,Hotel5991,City5991,599.1
5992,Hotel5992,City5992,599.2
5993,Hotel5993,City5993,599.3
5994,Hotel5994,City5994,599.4
5995,Hotel5995,City5995,599.5
5996,Hotel5996,City5996,599.6
5997,Hotel5997,City5997,599.7
5998,Hotel5998,City5998,599.8
5999,Hotel5999,City5999,599.9
6000,Hotel6000,City6000,600.0
6001,Hotel6001,City6001,600.1
6002,Hotel6002,City6002,600.2
6003,Hotel6003,City6003,600.3
6004,Hotel6004,City6004,600.4
6005,Hotel6005,City6005,600.5
6006,Hotel6006,City6006,600.6
6007,Hotel6007,City6007,600.7
6008,Hotel6008,City6008,600.8
6009,Hotel6009,City6009,600.9
6010,Hotel6010,City6010,601.0
